work_id,slug
VELEZ_PrincipeVinador,el-principe-vinador
MONROY_PrincipesDeLaIglesia(Transk-IMPR),los-principes-de-la-iglesia
CABEZA_PrincipesDeTesalia(Transk-IMPR),los-principes-de-tesalia
VILLANUEVA&LUNA_PrincipeDelDesierto(Transk-MSS),el-principe-del-desierto-y-ermitano-de-palacio
MIRA_ProsperaFortunaDeDonBernardo,prospera-fortuna-de-don-bernardo-cabrera
MIRAdudosa_ProsperaFortunaDeDonAlvaro,la-prospera-fortuna-de-don-alvaro-de-luna
SALUCIO_ProsperaFortuna,la-prospera-fortuna-del-muy-noble-caballero-ruy-lopez-de-avalos-el
GRAJALES_ProsperaFortunaDelCaballeroDelEspirituSanto(Transk-IMPR),la-prospera-fortuna-del-caballero-del-espiritu-santo
VALDIVIELSO_PsiqueYCupido(Auto)(Modern-Aut),psique-y-cupido-cristo-y-el-alma
CALDERON_PsiquisYCupido(Madrid)(Auto),psiquis-y-cupido-madrid
CALDERON_PsiquisYCupido(Toledo)(Auto),psiquis-y-cupido-toledo
CALDERON_PuenteDeMantible,la-puente-de-mantible
LOPE_PuenteDelMundo(Auto)(Transk-IMPR),el-puente-del-mundo
QUINONES_PuenteSegoviana(PrimeraParte)(Entremes),la-puente-segoviana-primera-parte
QUINONES_PuenteSegoviana(SegundaParte)(Entremes),la-puente-segoviana-segunda-parte
MONTALBAN_PuertaMacarena(PrimeraParte),la-puerta-macarena-primera-parte
MONTALBAN_PuertaMacarena(SegundaParte),la-puerta-macarena-segunda-parte
CALDERON_PurgatorioDeSanPatricio,el-purgatorio-de-san-patricio
VELASCO_PerdidaDeEspana(Transk-MSS),la-perdida-de-espana
LOPEdudosa_PerdidaHonrosa,la-perdida-honrosa
CORREA_PerdidaYRestauracion,perdida-y-restauracion-de-la-bahia-de-todos-santos
LOPEdudosa_PerdidasDelQueJuega,las-perdidas-del-que-juega
ROSETE_PiramoYTisbe(Transk-IMPR),piramo-y-tisbe
GOMEZ-ACOSTA_PongaleNombreElDiscreto(Transk-MSS),pongale-nombre-el-discreto
CALDERON_PurpuraDeLaRosa,la-purpura-de-la-rosa
LOPE_QuererLaPropia,querer-la-propia-desdicha
LOPEdudosa_QuererMasYSufrirMenos,querer-mas-y-sufrir-menos
CABEZA_QuererPorHacerQuerer(Transk-IMPR),querer-por-hacer-querer
HURTADO_QuererPorSoloQuerer(Transk-IMPR),querer-por-solo-querer
AGUAYO_QuererSabiendoQuerer(Transk-IMPR),querer-sabiendo-querer-y-gran-reina-de-tinacria
ENRIQUEZ_QuererseSinDeclararse,quererse-sin-declararse
LOPE_QuienAmaNoHagaFieros(Transk-IMPR),quien-ama-no-haga-fieros
LOPEdudosa_QuienBienAmaTardeOlvida,quien-bien-ama-tarde-olvida
TIRSO_QuienCallaOtorga,quien-calla-otorga
TIRSO_QuienDaLuego,quien-da-luego-da-dos-veces
BANCES_QuienEsQuienPremiaAlAmor(Transk-IMPR),quien-es-quien-premia-al-amor
DESCONOCIDO_QuienGuardaHalla,quien-guarda-halla
ENRIQUEZ_QuienHablaMasObraMenos,quien-habla-mas-obra-menos
TIRSOdudosa_QuienHabloPago,quien-hablo-pago
ALARCON_QuienMalAnda,quien-mal-anda-en-mal-acaba
CASTRO_QuienMalasManasHa,quien-malas-manas-ha-tarde-nunca-las-perdera
LOPE_QuienMasNoPuede,quien-mas-no-puede
TIRSO_QuienNoCae,quien-no-cae-no-se-levanta
CASTRO_QuienNoSeAventura,quien-no-se-aventura-no-ha-ventura
LOPE_QuienTodoLoQuiere,quien-todo-lo-quiere
TIRSO_QuinasDePortugal,las-quinas-de-portugal-0
LOPE_QuintaDeFlorencia,la-quinta-de-florencia
ZAMORA_QuitarDeEspanaConHonra(Transk-IMPR),quitar-de-espana-con-honra-el-feudo-de-cien-doncellas
ALARCON_QuienEnganaMas,quien-engana-mas-quien
VALDEARENAS_QuienEntenderaElGusto(Transk-MSS),quien-entendera-el-gusto-a-las-mujeres
CALDERON_QuienHallaraMujer(Auto),quien-hallara-mujer-fuerte
FERNANDEZ-LUCAS_QuienTeHizoJuan,quien-te-hizo-juan-pastor
REYES_QueDiranYDonairesDePedroCorchuelo(Transk-IMPR),el-que-diran-y-donaires-de-pedro-corchuelo
GONZALEZ-BARCIA_QueEsLaCienciaDelReinar(Transk-IMPR),que-es-la-ciencia-del-reinar
DESCONOCIDO_QueHabraQueNoVenzaAmor(Transk-MSS),que-habra-que-no-venza-amor
VELASCO_RamaDelMejorArbol(Transk-MSS),la-rama-del-mejor-arbol-y-pasmo-de-penitencia
LOPE_RamilletesDeMadrid,los-ramilletes-de-madrid
LOPE_RamirezDeArellano(Transk-IMPR),los-ramirez-de-arellano
REYES_RaptoDeElias(Transk-IMPR),el-rapto-de-elias
SERRANO_RayoDeCataluna(PrimeraParte)(Transk-IMPR),el-rayo-de-cataluna-y-prodigio-de-aragon-primera-parte
SERRANO_RayoDeCataluna(SegundaParte)(Transk-IMPR),el-rayo-de-cataluna-y-prodigio-de-aragon-segunda-parte
CUBILLO_RayoDeAndalucia(PrimeraParte)(Transk-IMPR),el-rayo-de-andalucia-y-genizaro-de-espana-primera-parte
CUBILLO_RayoDeAndalucia(SegundaParte)(Transk-IMPR),el-rayo-de-andalucia-y-genizaro-de-espana-segunda-parte
MORCHON_RazonBuscaVenganza(Transk-IMPR),la-razon-busca-venganza
MARTINEZ&ZABALETA&CANCER_RazonHaceDichosos,la-razon-hace-dichosos
MATOS_RazonVenceAlPoder(Transk-IMPR),la-razon-vence-al-poder
DESCONOCIDO_RecaidaDelAlma(Auto)(Transk-MSS),la-recaida-del-alma
CALDERON_RedencionDeLosCautivos(Auto),la-redencion-de-cautivos
MATOS&VILLAVICIOSA_RedentorCautivo(Transk-IMPR),el-redentor-cautivo
DESCONOCIDO_ReformaTrinitaria(Auto)(Transk-IMPR),la-reforma-trinitaria
CALLEJA-OTRO_SanEstanislao(Transk-MSS),el-regalado-del-cielo-san-estanislado-de-koska
HERRERA-SOTOMAYOR_ReinaDeLasFlores(Transk-IMPR),la-reina-de-las-flores
VERGARA_ReinaDeLosReyes(Transk-IMPR),la-reina-de-los-reyes
LOPEdudosa_ReinaDonaMaria,la-reina-dona-maria
MARTINEZ_ReinaEnElBuenRetiro,la-reina-en-el-buen-retiro
GODINEZ_ReinaEster,la-reina-ester
LOPE_ReinaJuanaDeNapoles,la-reina-juana-de-napoles
BEVILAQUA_ReinaMatilda(Transk-MSS),la-reina-matilda
CABEZA_ReinaMasDesdichada(Transk-IMPR),la-reina-mas-desdichada
DESCONOCIDO_ReinaPenitente(Transk-MSS),la-reina-penitente
VELEZ_ReinarDespuesDeMorir,reinar-despues-de-morir
DESCONOCIDO_ReinarNoEsLaMayorSuerte(Transk-IMPR),reinar-no-es-la-mayor-suerte
MONTALBAN_ReinarParaMorir(Transk-IMPR),el-reinar-para-morir
DIAMANTE&VILLAVICIOSA&MATOS_ReinarPorObedecer(Transk-IMPR),reinar-por-obedecer
COELLO_ReinoEnCortes(Auto)(Transk-IMPR),reino-en-cortes-y-rey-en-campana
MORETOdudosa_RelatoVivo(Entremes),el-relato-vivo
DIAMANTE_ReligiosasConstanciasReinaMariaEstuardo(Transk-IMPR),las-religiosas-constancias-en-las-barbaras-tragedias
MORETOdudosa_Reliquia(Entremes),la-reliquia
CALDERON_RelojYLosGenios(Entremes),el-reloj-y-los-genios-de-la-venta
QUINONES_Remediador(Entremes),el-remediador
DESCONOCIDO_RemedioEnElEngano,el-remedio-en-el-engano
DIAMANTE_RemedioEnElPeligro(Transk-IMPR),el-remedio-en-el-peligro
LOPE_RemedioEnLaDesdicha,el-remedio-en-la-desdicha
MONTALBAN_RemedioIndustriaYValor(Transk-IMPR),remedio-industria-y-valor
LAYUSA_RendicionDeBelgrado(Transk-IMPR),la-rendicion-de-belgrado
FIGUEROA-DIEGO-Y-JOSE_RendirseALaObligacion(Transk-IMPR),rendirse-la-obligacion
BELMONTE&MORETO&MENESES_RenegadaDeValladolid,la-renegada-de-valladolid
MONTESER&SOLIS&SILVA_RenegadaDeValladolid(Burlesca)(Transk-MSS),la-renegada-de-valladolid-burlesca
CASTRO_RenegadoArrepentido,el-renegado-arrepentido
GARCIA_RenegadoDeCarmona(Transk-IMPR),el-renegado-de-carmona
CAMPO_RenegadoDeFrancia(Transk-IMPR),el-renegado-de-francia
VELEZdudosa_RenegadoDeJerusalen,el-renegado-de-jerusalen
MORALES_RenegadoDelCielo,el-renegado-del-cielo
CASTELLANOS_RenegadoFrancisco(Transk-MSS),el-renegado-francisco-y-martir-mas-valeroso
RODRIGUEZ-BERNARDINO_RenegadoZanaga(Transk-IMPR),el-renegado-zanaga
MORALES_RenegadoReyYMartir,renegado-rey-y-martir
DESCONOCIDO_RenunciacionDelReyWamba(Transk-MSS),la-renunciacion-del-rey-wamba-y-fundacion-de-la-virgen-de-la-mata
DESCONOCIDO_RepartimientoDelPan(Auto)(Transk-MSS),el-repartimiento-del-pan
TIRSO_RepublicaAlReves,la-republica-al-reves
DESCONOCIDO_RescateDelAlma(Auto)(Transk-MSS),el-rescate-del-alma
DESCONOCIDO_RescateDelHombre(Auto)(Transk-IMPR),el-rescate-del-hombre
LOPE_ResistenciaHonrada,la-resistencia-honrada-y-condesa-matilde
AVILA_RespetoEnElAusencia(Transk-IMPR),el-respeto-en-el-ausencia
DESCONOCIDO_RespuestaEstaEnLaMano,la-respuesta-esta-en-la-mano
BANCES_RestauracionDeBuda(Transk-IMPR),la-restauracion-de-buda
AYALA_RestauracionDeHungria(Transk-MSS),la-restauracion-de-hungria
DESCONOCIDO_RestauracionDeLasImagenes,la-restauracion-de-las-imagenes
DIAMANTE_RestauradorDeAsturias(Transk-IMPR),el-restaurador-de-asturias
RUIZ&HURTADO-JACINTO&LANINI_ResucitarConElAgua(Transk-IMPR),resucitar-con-el-agua
CERVANTES_RetabloDeLasMaravillas(Entremes),el-retablo-de-las-maravillas
QUINONES_RetabloMaravillas(Entremes),el-retablo-de-las-maravillas-0
VILLAVICIOSA_RetratoDeJuanRana(Entremes),el-retrato-de-juan-rana
BARRIONUEVO_RetratoQueEsMejor(Transk-MSS),el-retrato-que-es-mejor-santa-librada
JAUREGUI_Retraido(Transk-IMPR),el-retraido-comedia-famosa-de-don-claudo
URRUTIA_ReyDecretadoEnElCielo(Primera Parte)(Transk-IMPR),rey-decretado-en-el-cielo-y-astucias-de-lucifer-primera-parte
URRUTIA_ReyDecretadoEnElCielo(SegundaParte)(Transk-IMPR),rey-decretado-en-el-cielo-y-astucias-de-lucifer-segunda-parte
VELEZ_ReyDonAlfonso,el-rey-don-alfonso-el-de-la-mano-horadada
CLARAMONTEdudosa_ReyDonPedro,el-rey-don-pedro-en-madrid-y-infanzon-de-illescas
VILLEGAS-JUAN_ReyDonSebastian(Transk-IMPR),rey-don-sebastian
VELEZ_ReyEnSuImaginacion,el-rey-en-su-imaginacion
ZABALETA&MARTINEZ&ALI_ReyEnriqueElEnfermo,el-rey-enrique-el-enfermo
LOPEdudosa_ReyFingido,el-rey-fingido-y-amores-de-sancha
VELEZ_ReyMuerto,el-rey-muerto
ENRIQUEZ_ReyMasPerfecto,el-rey-mas-perfecto
VELEZ_ReyNaciendoMujer,rey-naciendo-mujer
SALUCIO_ReyPerseguido(Transk-MSS),el-rey-perseguido
LOPEdudosa_ReyPorSuSemejanza,el-rey-por-su-semejanza
LOPEdudosa_ReyPorTrueque,el-rey-por-trueque
LOPEdudosa_ReySinReino(Transk-IMPR),el-rey-sin-reino
MOJICA_ReyAngelDeSiciliaPrimeraParte(Transk-IMPR),el-rey-angel-de-sicilia-primera-parte
MOJICA_ReyAngelDeSiciliaSegundaParte(Transk-IMPR),el-rey-angel-de-sicilia-segunda-parte
CALDERONdudosa_ReyAngel(Transk-IMPR),el-rey-angel
DESCONOCIDO(6)_ReyEnriqueElEnfermo,el-rey-enrique-el-enfermo-0
MIRA_RicoAvariento,el-rico-avariento-o-la-vida-y-muerte-de-san-lazaro
VELEZ-JUAN_RiesgosDeAmorYAmistad(Transk-IMPR),riesgos-de-amor-y-amistad
HURTADO_RiesgosQueTieneUnCoche(Transk-IMPR),los-riesgos-que-tiene-un-coche
MATOS_RiesgosYAlivios(Transk-IMPR),riesgos-y-alivios-de-un-manto
DESCONOCIDO_RigorDeLasDesdichas(Transk-IMPR),el-rigor-de-las-desdichas
MONTALBAN_RigorEnLaInocencia(Transk-IMPR),el-rigor-en-la-inocencia
SANDOVAL_RigorHastaLaMuerte(Transk-MSS),el-rigor-hasta-la-muerte
VICENO_RobertoElDiablo(Transk-IMPR),roberto-el-diablo
LOPE_RoboDeDina,el-robo-de-dina
ROJASdudosa_RoboDeElena(Auto),el-robo-de-elena-y-la-destruccion-de-troya
DESCONOCIDO_RoboDeLaInfantaLeonida,el-robo-de-la-infanta-leonida
ROJAS&JUAN-COELLO&ANTONIO-COELLO_RoboDeLasSabinas,el-robo-de-las-sabinas
MONROY_RoboDeElena(Transk-IMPR),el-robo-de-elena
DESCONOCIDO_RocaDelHonor(Transk-IMPR),la-roca-del-honor
DESCONOCIDO_RolloDeEcija,el-rollo-de-ecija
LOPE_RomaAbrasada,roma-abrasada
DESCONOCIDO_Romances(Entremes),los-romances
TIRSOdudosa_RomeraDeSantiago,la-romera-de-santiago
DESCONOCIDO_Roncesvalles(Transk-MSS),roncesvalles
QUINONES_RoqueDeFigueroa(Loa),roque-de-figueroa
QUINONES_RoqueFigueroaMadrid(Loa),roque-de-figueroa-empezar-en-madrid
ROSETE_RosaDeAlejandria(Transk-IMPR),la-rosa-de-alejandria-santa-catalina-virgen-martir-y-doctora
VELEZ_RosaDeAlejandria,la-rosa-de-alejandria
MORETO_RosarioPerseguido(Transk-IMPR),el-rosario-perseguido
MIRA_RuedaDeLaFortuna,la-rueda-de-la-fortuna
QUINONES_RuedaYAscanio(Loa),rueda-y-ascanio
CERVANTES_RufianDichoso,el-rufian-dichoso
CERVANTES_RufianViudo(Entremes),el-rufian-viudo-llamado-trampagos
LOPE_RuisenorDeSevilla(Transk-IMPR),el-ruisenor-de-sevilla
LOPE_RusticoDelCielo(Transk-IMPR),el-rustico-del-cielo
CALDERON_SaberDelMal,saber-del-mal-y-el-bien
DESCONOCIDO_SaberDesmentirSospechas(Transk-IMPR),saber-desmentir-sospechas
LANINI_SaberObligarADios(Transk-MSS),saber-obligar-dios-para-llegar-ser-rey
LOPEdudosa_SaberPorNoSaber(Transk-IMPR),el-saber-por-no-saber-y-vida-de-san-julian-de-alcala-de-henares
LOPE_SaberPuedeDanar,el-saber-puede-danar
CRESPO_SaberSerLocoEsCordura(Transk-IMPR),saber-ser-loco-es-cordura
MATOS_SabioEnSuRetiro(Transk-IMPR),el-sabio-en-su-retiro
DESCONOCIDO_SacoDeAmberes,el-saco-de-amberes
GONZALEZ-BARCIA_SacoDeLaGranCasaDeMeca(Transk-MSS),el-saco-de-la-gran-casa-de-meca
CUEVA_SacoDeRoma(Transk-IMPR),el-saco-de-roma
DESCONOCIDO_SacramentoDeLaEucaristia(Auto)(Transk-MSS),el-sacramento-de-la-eucaristia
MORANANY_SacratisimoNacimientoDeCristo(Auto),sacratisimo-nacimiento-de-cristo
CANIZARES_SacrificioDeEfigenia(Transk-IMPR),el-sacrificio-de-efigenia
DESCONOCIDO_SacristanFariseo(Entremes),el-sacristan-fariseo
CALDERON_SacristanMujer(Entremes),el-sacristan-mujer
GAMEZ_SacroIrisSetavino(Transk-MSS),el-sacro-iris-setavino
CALDERON_SacroParnaso(Auto),el-sacro-parnaso
CANIZARES_SalirElAmorDelMundo(Zarzuela)(Transk-MSS),salir-el-amor-del-mundo
FAJARDO_SalomonDeMallorca(Transk-MSS),el-salomon-de-mallorca
DESCONOCIDO_SalteadorVenturoso(Auto),el-salteador-venturoso
VALDEARENAS_SalvadorDeEgipto(Transk-MSS),el-salvador-de-egipto
ENRIQUEZ_SanAntonioAbad,san-antonio-abad
VELASCO-DIEGO-PABLO_SanAtilano(Transk-MSS),san-atilano
MONROY_SanBartolomeEnArmenia(Transk-IMPR),san-bartolome-en-armenia
DESCONOCIDO_SanBartolomePrincipeDeLaIndia(Transk-MSS),san-bartolome-principe-de-la-india-del-pigu-y-apostol-de-jesucristo
BANCES_SanBernardoAbad(Transk-IMPR),san-bernardo-abad
CLARAMONTE_SanCarlos,san-carlos
LOPE_SanDiegoDeAlcala(Transk-IMPR),san-diego-de-alcala
MARTINEZ_SanEstacio,san-estacio
DESCONOCIDO_SanEustacio,san-eustacio
DESCONOCIDO_SanFrancisco(Auto)(Transk-MSS),san-francisco
FERNANDEZ-LEON_SanFranciscoDeBorja(Transk-IMPR),san-francisco-de-borja-duque-de-gandia
CALLEJA_SanFranciscoJavier,san-francisco-javier-el-sol-en-oriente
MORETO_SanFrancoSenaLegoDelCarmen,san-franco-de-sena
DESCONOCIDO_SanGines,san-gines
DESCONOCIDO_SanIsidro,san-isidro
LOPEdudosa_SanIsidroLabrador,san-isidro-labrador-de-madrid-y-victoria-de-las-navas-de-tolosa-por
REMON_SanJacinto,san-jacinto
DESCONOCIDO_SanJavierGrandeEnElHito(Transk-IMPR),san-javier-grande-en-el-hito
CALLEJA-OTRO_SanJuanCalibita(Transk-MSS),san-juan-calibita
DESCONOCIDO_SanJuanEnSuApocalipsis(Transk-MSS),san-juan-en-su-apocalipsis
AGUILAR_SanLuisBertran,san-luis-bertran
GODINEZ_SanMateoEnEtiopia,san-mateo-en-etiopia
DESCONOCIDO_SanNicolasDeBari(PrimeraParte)(Transk-IMPR),san-nicolas-de-bari-obispo-de-mira-primera-parte
DESCONOCIDO_SanNicolasDeBari(SegundaParte)(Transk-IMPR),san-nicolas-de-bari-obispo-de-mira-segunda-parte
LOPE_SanNicolasDeTolentino(Transk-IMPR),san-nicolas-de-tolentino
HOMEDES_SanPascualBailon(Transk-MSS),san-pascual-bailon
TORRE-SEVILdudosa_SanPedroDeArbues(Transk-IMPR),san-pedro-de-arbues
DESCONOCIDO_SanRamonNonato(Transk-MSS),san-ramon-nonato
DESCONOCIDO_SanRoque(Auto)(Transk-MSS),san-roque
LOPE_SanSegundo,san-segundo
BELMONTE_SanchaLaBermeja(Transk-IMPR),sancha-la-bermeja
TARREGA_SangreLeal,la-sangre-leal-de-los-montaneses-de-navarra
BANCES_SangreValorYFortuna(Transk-MSS),sangre-valor-y-fortuna
LOPE_SantaCasilda,santa-casilda
DESCONOCIDO_SantaCatalina,santa-catalina
CALLEJA-OTRO_SantaCatalina(Transk-MSS),santa-catalina-virgen-la-rosa-de-alejandria-y-la-disputa-que-tuvo
ROJAS_SantaIsabel,santa-isabel-reina-de-portugal
TIRSO_SantaJuana(PrimeraParte),la-santa-juana-primera-parte
TIRSO_SantaJuana(SegundaParte),la-santa-juana-segunda-parte
TIRSO_SantaJuana(TerceraParte),la-santa-juana-tercera-parte
DIAMANTE_SantaJuliana(Transk-IMPR),santa-juliana
LOPE_SantaLiga,la-santa-liga
DIAMANTE_SantaMagdalenaDePazzi(Modern-Aut),santa-magdalena-de-pazzi
ENCISO_SantaMargarita(Transk-IMPR),santa-margarita
DIAMANTE_SantaMariaDelMonte(Modern-Aut),santa-maria-del-monte-y-convento-de-san-juan
GONZALEZ-BUSTOS_SantaOlallaDeMerida(Transk-IMPR),santa-olalla-de-merida
ENRIQUEZ_SantaPelagia,santa-pelagia-la-margarita-de-los-cielos-y-mas-firme-penitencia
MORETO&LANINI_SantaRosa,santa-rosa-del-peru
VELEZ_SantaSusana,santa-susana
CLARAMONTE_SantaTeodora,santa-teodora
DIAMANTE_SantaTeresaDeJesus(Transk-IMPR),santa-teresa-de-jesus
ENRIQUEZ_SantaTaez,santa-taez-0
ROJAS_SantaTaez,santa-taez
DESCONOCIDO_SantaVida,la-santa-vida
LOPE_SantiagoElVerde,santiago-el-verde
MORETO_SantoCristo,el-santo-cristo-de-cabrilla
MONTALBAN_SantoDomingo,santo-domingo-en-soriano
LOPE_SantoNegroRosambuco,el-santo-negro-rosambuco
CALDERON_SantoRey(PrimeraParte)(Auto),el-santo-rey-ron-fernando-primera-parte
CALDERON_SantoRey(SegundaParte)(Auto),el-santo-rey-don-fernando-segunda-parte
MIRA_SantoSinNacer,el-santo-sin-nacer-y-martir-sin-morir
DIAMANTE_SantoTomasDeVillanueva(Transk-IMPR),el-santo-tomas-de-villanueva
TIRSO_SantoYSastre,santo-y-sastre
LOPEdudosa_SantoAngelo,santo-angelo
MONTALBAN_SantisimasFormasDeAlcala(Auto)(Transk-IMPR),las-santisimas-formas-de-alcala
BELMONTE_SastreDelCampillo,el-sastre-del-campillo
BANCES_SastreDelCampillo(Transk-IMPR),el-sastre-del-campillo-0
LOPEdudosa_SatisfacerCallando,satisfacer-callando-y-princesa-de-los-montes
BELMONTE_Satisfecho,el-satisfecho
CORDERO_SecretarioConfuso(Transk-IMPR),el-secretario-confuso
LOPE_SecretarioDeSiMismo,el-secretario-de-si-mismo
CALDERON_SecretoAVoces,el-secreto-voces-segun-autografo
CLARAMONTE_SecretoEnLaMujer,el-secreto-en-la-mujer
JUANA-INESdudosa_SegundaCelestina,la-segunda-celestina
CALDERON_SegundaEsposa(Auto),la-segunda-esposa-y-triunfar-muriendo
MIRA_SegundaMagdalena,la-segunda-magdalena-y-sirena-de-napoles
CALDERON_SegundoBlasonDeAustria(Auto),el-segundo-blason-del-austria
LOPE_SegundoDavid(Auto)(Transk-MSS),el-segundo-david
CALDERON_SegundoEscipion,el-segundo-escipion
DESCONOCIDO_SegundoJob(Transk-MSS),el-segundo-job
MORETO&MATOS_SegundoMoises,el-segundo-moises-san-froilan
MONTALBAN_SegundoSenecaDeEspana(SegundaParte),segundo-seneca-de-espana-y-principe-don-carlos-segunda-parte
MONTALBAN_SegundoSenecaDeEspana(Transk-IMPR),el-segundo-seneca-de-espana-y-principe-don-carlos
CALDERON_SelvaConfusa,la-selva-confusa
ROJASdudosa_SelvaDeAmorYCelos,selva-de-amor-y-celos
LOPE_SelvaSinAmor,la-selva-sin-amor
LOPE_SembrarEnBuenaTierra,el-sembrar-en-buena-tierra
ALARCON_SemejanteASiMismo,el-semejante-si-mismo
CALDERON_SemillaYLaCizana(Auto),la-semilla-y-la-cizana
MONTALBAN_SentenciaContraSi,sentencia-contra-si-y-hungaro-mas-valiente
AVILA_SentenciaSinFirma,la-sentencia-sin-firma
TORRE-FARFAN_SentidosCorporales(Auto)(Transk-MSS),los-sentidos-corporales
ZAMORA_SerFinoYNoParecerlo(Transk-IMPR),ser-fino-y-no-parecerlo
DESCONOCIDO_SerNoblePorFantasia(Transk-MSS)(JornadaSegunda),ser-noble-por-fantasia-y-marques-de-madronal-segunda-jornada
MONTALBANdudosa_SerPrudenteYSerSufrido,ser-prudente-y-ser-sufrido
TORRES-NAHARRO_Serafina,serafina
LOPE_SerafinHumano(Transk-IMPR),el-serafin-humano
CALDERON_SerpienteDeMetal(Auto),la-serpiente-de-metal
LOPE_SerranaDeLaVera,la-serrana-de-la-vera-0
VELEZ_SerranaDeLaVera,la-serrana-de-la-vera
VALDIVIELSO_SerranaDePlasencia(Auto),la-serrana-de-plasencia
LOPE_SerranaDeTormes,la-serrana-de-tormes
LOPE_ServirABuenos,el-servir-buenos
LOPE_ServirASenor,servir-senor-discreto
LOPE_ServirConMalaEstrella,el-servir-con-mala-estrella
DIAMANTE_ServirParaMerecer(Transk-IMPR),servir-para-merecer
AVILA_ServirSinLisonja,el-servir-sin-lisonja
LANINI_SeraLoQueDiosQuisiere(Transk-IMPR),sera-lo-que-dios-quisiere
CUBILLO_SenorDeNochesBuenas,el-senor-de-noches-buenas
MONTALBAN_SenorDonJuandeAustria,el-senor-don-juan-de-austria
CALDERON_SenoraYLaCriada,la-senora-y-la-criada
ARBOREDA_SiAmorMataAmorDaVida(Transk-MSS),si-amor-mata-amor-da-la-vida
VELEZ_SiElCaballo,si-el-caballo-vos-han-muerto
LOPE_SiNoVieran,si-no-vieran-las-mujeres
CANIZARES_SiUnaVezLlegaAQuerer(Transk-IMPR),si-una-vez-llega-querer-la-mas-firme-es-la-mujer
CALDERON_SibilaDeOriente,la-sibila-de-oriente
LOPE_Siega(Auto)(Transk-IMPR),la-siega
CALDERON_SiembraDelSenorObrerosDelSenor(Auto),la-siembra-del-senor
TIRSOdudosa_SiempreAyuda,siempre-ayuda-la-verdad
VEGA-BELTRAN_SiempreCelaQuienBienAma(Transk-IMPR),siempre-cela-quien-bien-ama
ZAMORA_SiempreHayQueEnvidiarAmando(Transk-IMPR),siempre-hay-que-envidiar-amando
LOPEdudosa_SierrasDeGuadalupe,las-sierras-de-guadalupe
MORETO_SieteDurmientes,los-siete-durmientes
BELMONTE_SieteEstrellasDeFrancia,las-siete-estrellas-de-francia
HURTADO-VELARDE_SieteInfantesDeLara(Transk-IMPR),los-siete-infantes-de-lara-0
CANCER&VELEZ-JUAN_SieteInfantesDeLaraBurlesca(Transk-IMPR),los-siete-infantes-de-lara-burlesca
CUEVA_SieteInfantesDeLara(Transk-IMPR),los-siete-infantes-de-lara
LOPEdudosa_SilencioAgradecido,el-silencio-agradecido
MARTINEZ_SillaDeSanPedro,la-silla-de-san-pedro
FERNANDEZ-MESA_SilvasYAyalas(Transk-MSS),los-silvas-y-ayalas
DESCONOCIDO_SimonMagoCastigado(Transk-MSS),simon-mago-castigado
ROJAS_SinHonra,sin-honra-no-hay-amistad
MORETO_SinHonraNoHayValentia(Transk-IMPR),sin-honra-no-hay-valentia
LOPE_SinSecretoNoHayAmor,sin-secreto-no-hay-amor
FIGUEROA-DIEGO_SirenaDeTinacria(Transk-IMPR),la-sirena-de-tinacria
MONROY_SirenaDelJordanSanJuanBautista(Transk-IMPR),sirena-del-jordan-san-juan-bautista
QUEVEDO-ARJONA_SitioDeBelgrado(Transk-MSS),el-sitio-de-belgrado
DESCONOCIDO_SitioDeBetulia(Transk-IMPR),el-sitio-de-betulia
CALDERON_SitioDeBreda,el-sitio-de-breda
FLORES_SitioDeCeuta(Transk-IMPR),el-sitio-de-ceuta
QUESADA_SitioDeLaCiudadDeViena(Coloquio)(Transk-IMPR),el-sitio-de-la-ciudad-de-viena
DESCONOCIDO_SitioDeOlivenza(Transk-IMPR),el-sitio-de-olivenza
ARCE-PEDRO_SitioDeViena(Transk-IMPR),el-sitio-de-viena
DESCONOCIDO_SitioDeViena(SegundaParte)(Transk-IMPR),el-sitio-de-viena-segunda-parte
DESCONOCIDO_SitioYExpugnacionDeBuda(Transk-MSS),el-sitio-y-expugnacion-de-buda
LANINI_SitioYTomaDeNamur(Transk-IMPR),el-sitio-y-toma-de-namur
CERVANTESdudosa_SoberanaVirgenDeGuadalupe(Auto),la-soberana-virgen-de-guadalupe-y-sus-milagros-y-grandezas-de
ENRIQUEZ_SoberbiaDeNembrot(Transk-IMPR),la-soberbia-de-nembrot
MONTALBAN_SocorroDeCadiz(Auto),el-socorro-de-cadiz
ARELLANO_SocorroDeLosMantos(Transk-IMPR),el-socorro-de-los-mantos
CALDERON_SocorroGeneral(Auto),el-socorro-general
VILLEGAS-JUAN_SolAMedianoche(Transk-IMPR),el-sol-a-medianoche-y-estrellas-a-medio-dia
MIRA_SolAMediaNoche(Auto),el-sol-medianoche
PACHECO_SolDeItaliaEnHungria(TerceraParte)(Transk-MSS),el-sol-de-italia-en-hungria-tercera-parte
DIAMANTE_SolDeLaSierra(Transk-IMPR),el-sol-de-la-sierra
CANIZARES&VALLEJO_SolDeOccidenteSanBenito(Transk-MSS),el-sol-de-occidente-san-benito
GONZALEZ-BARCIA_SolObedienteAlHombre(Transk-IMPR),sol-obediente-al-hombre
LOPE_SolParado,el-sol-parado
TORRES-NAHARRO_Soldadesca,soldadesca
DESCONOCIDO_SoldadoAMerced(Auto),el-soldado-merced
