work_id,title,slug,slug_source,automatic_slug,override_slug,report_url,otrostitulos
DESCONOCIDO_RescateDelAlma(Auto)(Transk-MSS),"Rescate del alma, El",el-rescate-del-alma,automatic,el-rescate-del-alma,,https://etso.es/informes/analisis-estilometrico-el-rescate-del-alma,
DESCONOCIDO_RescateDelHombre(Auto)(Transk-IMPR),"Rescate del hombre, El",el-rescate-del-hombre,automatic,el-rescate-del-hombre,,https://etso.es/informes/analisis-estilometrico-el-rescate-del-hombre,
LOPE_ResistenciaHonrada,"Resistencia honrada y condesa Matilde, La",la-resistencia-honrada-y-condesa-matilde,automatic,la-resistencia-honrada-y-condesa-matilde,,https://etso.es/informes/analisis-estilometrico-la-resistencia-honrada-y-condesa-matilde,
AVILA_RespetoEnElAusencia(Transk-IMPR),"Respeto en el ausencia, El",el-respeto-en-el-ausencia,automatic,el-respeto-en-el-ausencia,,https://etso.es/informes/analisis-estilometrico-el-respeto-en-el-ausencia,
DESCONOCIDO_RespuestaEstaEnLaMano,"Respuesta está en la mano, La",la-respuesta-esta-en-la-mano,automatic,la-respuesta-esta-en-la-mano,,https://etso.es/informes/analisis-estilometrico-la-respuesta-esta-en-la-mano,
BANCES_RestauracionDeBuda(Transk-IMPR),"Restauración de Buda, La",la-restauracion-de-buda,automatic,la-restauracion-de-buda,,https://etso.es/informes/analisis-estilometrico-la-restauracion-de-buda,
AYALA_RestauracionDeHungria(Transk-MSS),"Restauración de Hungría, La",la-restauracion-de-hungria,automatic,la-restauracion-de-hungria,,https://etso.es/informes/analisis-estilometrico-la-restauracion-de-hungria,
DESCONOCIDO_RestauracionDeLasImagenes,"Restauración de las imágenes, La",la-restauracion-de-las-imagenes,automatic,la-restauracion-de-las-imagenes,,https://etso.es/informes/analisis-estilometrico-la-restauracion-de-las-imagenes,
DIAMANTE_RestauradorDeAsturias(Transk-IMPR),"Restaurador de Asturias, El",el-restaurador-de-asturias,automatic,el-restaurador-de-asturias,,https://etso.es/informes/analisis-estilometrico-el-restaurador-de-asturias,
RUIZ&HURTADO-JACINTO&LANINI_ResucitarConElAgua(Transk-IMPR),Resucitar con el agua,resucitar-con-el-agua,automatic,resucitar-con-el-agua,,https://etso.es/informes/analisis-estilometrico-resucitar-con-el-agua,
CERVANTES_RetabloDeLasMaravillas(Entremes),"Retablo de las maravillas, El",el-retablo-de-las-maravillas,automatic,el-retablo-de-las-maravillas,,https://etso.es/informes/analisis-estilometrico-el-retablo-de-las-maravillas,
QUINONES_RetabloMaravillas(Entremes),"Retablo de las maravillas, El",el-retablo-de-las-maravillas-0,automatic,el-retablo-de-las-maravillas-0,,https://etso.es/informes/analisis-estilometrico-el-retablo-de-las-maravillas-0,
VILLAVICIOSA_RetratoDeJuanRana(Entremes),"Retrato de Juan Rana, El",el-retrato-de-juan-rana,automatic,el-retrato-de-juan-rana,,https://etso.es/informes/analisis-estilometrico-el-retrato-de-juan-rana,
BARRIONUEVO_RetratoQueEsMejor(Transk-MSS),"Retrato que es mejor, Santa Librada, El",el-retrato-que-es-mejor-santa-librada,automatic,el-retrato-que-es-mejor-santa-librada,,https://etso.es/informes/analisis-estilometrico-el-retrato-que-es-mejor-santa-librada,
JAUREGUI_Retraido(Transk-IMPR),"Retraído, comedia famosa de don Claudo, El",el-retraido-comedia-famosa-de-don-claudo,automatic,el-retraido-comedia-famosa-de-don-claudo,,https://etso.es/informes/analisis-estilometrico-el-retraido-comedia-famosa-de-don-claudo,
URRUTIA_ReyDecretadoEnElCielo(Primera Parte)(Transk-IMPR),Rey decretado en el cielo y astucias de Lucifer (primera parte),rey-decretado-en-el-cielo-y-astucias-de-lucifer-primera-parte,automatic,rey-decretado-en-el-cielo-y-astucias-de-lucifer-primera-parte,,https://etso.es/informes/analisis-estilometrico-rey-decretado-en-el-cielo-y-astucias-de-lucifer-primera-parte,
URRUTIA_ReyDecretadoEnElCielo(SegundaParte)(Transk-IMPR),Rey decretado en el cielo y astucias de Lucifer (segunda parte),rey-decretado-en-el-cielo-y-astucias-de-lucifer-segunda-parte,automatic,rey-decretado-en-el-cielo-y-astucias-de-lucifer-segunda-parte,,https://etso.es/informes/analisis-estilometrico-rey-decretado-en-el-cielo-y-astucias-de-lucifer-segunda-parte,
VELEZ_ReyDonAlfonso,"Rey don Alfonso el de la mano horadada, El",el-rey-don-alfonso-el-de-la-mano-horadada,automatic,el-rey-don-alfonso-el-de-la-mano-horadada,,https://etso.es/informes/analisis-estilometrico-el-rey-don-alfonso-el-de-la-mano-horadada,
CLARAMONTEdudosa_ReyDonPedro,"Rey Don Pedro en Madrid y infanzón de Illescas, El",el-rey-don-pedro-en-madrid-y-infanzon-de-illescas,automatic,el-rey-don-pedro-en-madrid-y-infanzon-de-illescas,,https://etso.es/informes/analisis-estilometrico-el-rey-don-pedro-en-madrid-y-infanzon-de-illescas,
VILLEGAS-JUAN_ReyDonSebastian(Transk-IMPR),Rey don Sebastián,rey-don-sebastian,automatic,rey-don-sebastian,,https://etso.es/informes/analisis-estilometrico-rey-don-sebastian,
VELEZ_ReyEnSuImaginacion,"Rey en su imaginación, El",el-rey-en-su-imaginacion,automatic,el-rey-en-su-imaginacion,,https://etso.es/informes/analisis-estilometrico-el-rey-en-su-imaginacion,
ZABALETA&MARTINEZ&ALI_ReyEnriqueElEnfermo,"Rey Enrique el Enfermo, El",el-rey-enrique-el-enfermo,automatic,el-rey-enrique-el-enfermo,,https://etso.es/informes/analisis-estilometrico-el-rey-enrique-el-enfermo,"Rey don Enrique el Tercero, llamado el enfermo, El"
LOPEdudosa_ReyFingido,"Rey fingido y amores de Sancha, El",el-rey-fingido-y-amores-de-sancha,automatic,el-rey-fingido-y-amores-de-sancha,,https://etso.es/informes/analisis-estilometrico-el-rey-fingido-y-amores-de-sancha,
VELEZ_ReyMuerto,"Rey muerto, El",el-rey-muerto,automatic,el-rey-muerto,,https://etso.es/informes/analisis-estilometrico-el-rey-muerto,
ENRIQUEZ_ReyMasPerfecto,"Rey más perfecto, El",el-rey-mas-perfecto,automatic,el-rey-mas-perfecto,,https://etso.es/informes/analisis-estilometrico-el-rey-mas-perfecto,
VELEZ_ReyNaciendoMujer,Rey naciendo mujer,rey-naciendo-mujer,automatic,rey-naciendo-mujer,,https://etso.es/informes/analisis-estilometrico-rey-naciendo-mujer,
SALUCIO_ReyPerseguido(Transk-MSS),"Rey perseguido, El",el-rey-perseguido,automatic,el-rey-perseguido,,https://etso.es/informes/analisis-estilometrico-el-rey-perseguido,
LOPEdudosa_ReyPorSuSemejanza,"Rey por su semejanza, El",el-rey-por-su-semejanza,automatic,el-rey-por-su-semejanza,,https://etso.es/informes/analisis-estilometrico-el-rey-por-su-semejanza,
LOPEdudosa_ReyPorTrueque,"Rey por trueque, El",el-rey-por-trueque,automatic,el-rey-por-trueque,,https://etso.es/informes/analisis-estilometrico-el-rey-por-trueque,
LOPEdudosa_ReySinReino(Transk-IMPR),"Rey sin reino, El",el-rey-sin-reino,automatic,el-rey-sin-reino,,https://etso.es/informes/analisis-estilometrico-el-rey-sin-reino,
MOJICA_ReyAngelDeSiciliaPrimeraParte(Transk-IMPR),"Rey ángel de Sicilia, El (primera parte)",el-rey-angel-de-sicilia-primera-parte,automatic,el-rey-angel-de-sicilia-primera-parte,,https://etso.es/informes/analisis-estilometrico-el-rey-angel-de-sicilia-primera-parte,
MOJICA_ReyAngelDeSiciliaSegundaParte(Transk-IMPR),"Rey ángel de Sicilia, El (segunda parte)",el-rey-angel-de-sicilia-segunda-parte,automatic,el-rey-angel-de-sicilia-segunda-parte,,https://etso.es/informes/analisis-estilometrico-el-rey-angel-de-sicilia-segunda-parte,
CALDERONdudosa_ReyAngel(Transk-IMPR),"Rey ángel, El",el-rey-angel,automatic,el-rey-angel,,https://etso.es/informes/analisis-estilometrico-el-rey-angel,
DESCONOCIDO(6)_ReyEnriqueElEnfermo,"Rey Enrique el enfermo, El",el-rey-enrique-el-enfermo-0,automatic,el-rey-enrique-el-enfermo-0,,https://etso.es/informes/analisis-estilometrico-el-rey-enrique-el-enfermo-0,
MIRA_RicoAvariento,"Rico avariento o la vida y muerte de San Lázaro, El",el-rico-avariento-o-la-vida-y-muerte-de-san-lazaro,automatic,el-rico-avariento-o-la-vida-y-muerte-de-san-lazaro,,https://etso.es/informes/analisis-estilometrico-el-rico-avariento-o-la-vida-y-muerte-de-san-lazaro,
VELEZ-JUAN_RiesgosDeAmorYAmistad(Transk-IMPR),Riesgos de amor y amistad,riesgos-de-amor-y-amistad,automatic,riesgos-de-amor-y-amistad,,https://etso.es/informes/analisis-estilometrico-riesgos-de-amor-y-amistad,
HURTADO_RiesgosQueTieneUnCoche(Transk-IMPR),"Riesgos que tiene un coche, Los",los-riesgos-que-tiene-un-coche,automatic,los-riesgos-que-tiene-un-coche,,https://etso.es/informes/analisis-estilometrico-los-riesgos-que-tiene-un-coche,
MATOS_RiesgosYAlivios(Transk-IMPR),Riesgos y alivios de un manto,riesgos-y-alivios-de-un-manto,automatic,riesgos-y-alivios-de-un-manto,,https://etso.es/informes/analisis-estilometrico-riesgos-y-alivios-de-un-manto,
DESCONOCIDO_RigorDeLasDesdichas(Transk-IMPR),"Rigor de las desdichas, El",el-rigor-de-las-desdichas,automatic,el-rigor-de-las-desdichas,,https://etso.es/informes/analisis-estilometrico-el-rigor-de-las-desdichas,
MONTALBAN_RigorEnLaInocencia(Transk-IMPR),"Rigor en la inocencia, El",el-rigor-en-la-inocencia,automatic,el-rigor-en-la-inocencia,,https://etso.es/informes/analisis-estilometrico-el-rigor-en-la-inocencia,
SANDOVAL_RigorHastaLaMuerte(Transk-MSS),"Rigor hasta la muerte, El",el-rigor-hasta-la-muerte,automatic,el-rigor-hasta-la-muerte,,https://etso.es/informes/analisis-estilometrico-el-rigor-hasta-la-muerte,
VICENO_RobertoElDiablo(Transk-IMPR),Roberto el diablo,roberto-el-diablo,automatic,roberto-el-diablo,,https://etso.es/informes/analisis-estilometrico-roberto-el-diablo,
LOPE_RoboDeDina,"Robo de Dina, El",el-robo-de-dina,automatic,el-robo-de-dina,,https://etso.es/informes/analisis-estilometrico-el-robo-de-dina,
ROJASdudosa_RoboDeElena(Auto),"Robo de Elena y la destrucción de Troya, El",el-robo-de-elena-y-la-destruccion-de-troya,automatic,el-robo-de-elena-y-la-destruccion-de-troya,,https://etso.es/informes/analisis-estilometrico-el-robo-de-elena-y-la-destruccion-de-troya,
DESCONOCIDO_RoboDeLaInfantaLeonida,"Robo de la infanta Leonida, El",el-robo-de-la-infanta-leonida,automatic,el-robo-de-la-infanta-leonida,,https://etso.es/informes/analisis-estilometrico-el-robo-de-la-infanta-leonida,
ROJAS&JUAN-COELLO&ANTONIO-COELLO_RoboDeLasSabinas,"Robo de las sabinas, El",el-robo-de-las-sabinas,automatic,el-robo-de-las-sabinas,,https://etso.es/informes/analisis-estilometrico-el-robo-de-las-sabinas,
MONROY_RoboDeElena(Transk-IMPR),"Robo de Elena, El",el-robo-de-elena,automatic,el-robo-de-elena,,https://etso.es/informes/analisis-estilometrico-el-robo-de-elena,
DESCONOCIDO_RocaDelHonor(Transk-IMPR),"Roca del honor, La",la-roca-del-honor,automatic,la-roca-del-honor,,https://etso.es/informes/analisis-estilometrico-la-roca-del-honor,
DESCONOCIDO_RolloDeEcija,"Rollo de Écija, El",el-rollo-de-ecija,automatic,el-rollo-de-ecija,,https://etso.es/informes/analisis-estilometrico-el-rollo-de-ecija,
LOPE_RomaAbrasada,Roma abrasada,roma-abrasada,automatic,roma-abrasada,,https://etso.es/informes/analisis-estilometrico-roma-abrasada,
DESCONOCIDO_Romances(Entremes),"Romances, Los",los-romances,automatic,los-romances,,https://etso.es/informes/analisis-estilometrico-los-romances,
TIRSOdudosa_RomeraDeSantiago,"Romera de Santiago, La",la-romera-de-santiago,automatic,la-romera-de-santiago,,https://etso.es/informes/analisis-estilometrico-la-romera-de-santiago,
DESCONOCIDO_Roncesvalles(Transk-MSS),Roncesvalles,roncesvalles,automatic,roncesvalles,,https://etso.es/informes/analisis-estilometrico-roncesvalles,
